,HOUR,MAKE,BODY_TYP,MOD_YEAR,AGE,INJ_SEV,REST_USE,EJECTION,VE_FORMS,VSURCOND,ROLLOVER,TRAV_SP,VSPD_LIM,LGT_COND,DIF_SP
11515,16,Hyundai,SUVs,12.0,14,Suspected Minor Injury,1,0,2,0,0,15,55,0,-40
11516,16,Hyundai,SUVs,12.0,12,Suspected Minor Injury,1,0,2,0,0,15,55,0,-40
11517,16,Chevrolet,SUVs,21.0,32,Fatal Injury,0,0,2,0,0,50,55,0,-5
11518,16,Ford,SUVs,20.0,22,Fatal Injury,0,2,1,0,1,50,35,0,15
11519,6,Chevrolet,Sedans,10.0,22,Suspected Serious Injury,0,0,1,0,0,55,55,1,0
11520,6,Chevrolet,Sedans,10.0,22,Fatal Injury,0,0,1,0,0,55,55,1,0
11521,14,Toyota,Sedans,1.0,40,No Apparent Injury,1,0,3,0,0,0,45,0,-45
11522,14,Jeep,SUVs,1.0,53,No Apparent Injury,1,0,3,0,0,0,45,0,-45
11523,21,Ford,Pickups,16.0,49,Fatal Injury,0,1,1,0,2,55,55,2,0
11524,15,BMW,Sedans,15.0,30,No Apparent Injury,0,0,2,0,0,65,55,0,10
11525,21,Jeep,SUVs,13.0,34,Suspected Minor Injury,1,0,3,0,0,50,55,2,-5
11526,21,Jeep,SUVs,13.0,18,Suspected Minor Injury,1,0,3,0,0,50,55,2,-5
11527,21,Jeep,SUVs,13.0,16,Possible Injury,1,0,3,0,0,50,55,2,-5
11528,21,Jeep,SUVs,13.0,11,Possible Injury,1,0,3,0,0,50,55,2,-5
11529,21,Chevrolet,SUVs,18.0,36,Fatal Injury,1,0,3,0,0,60,55,2,5
11530,0,Chevrolet,SUVs,18.0,20,No Apparent Injury,1,0,3,0,0,45,45,2,0
11531,8,Dodge,Sedans,3.0,44,Fatal Injury,1,0,1,0,0,70,70,0,0
11532,2,Ford,Pickups,13.0,26,No Apparent Injury,1,0,2,0,0,45,50,2,-5
11533,2,BMW,Sedans,4.0,33,Fatal Injury,1,0,2,0,0,50,50,2,0
11534,16,Hyundai,SUVs,10.0,51,Suspected Minor Injury,1,0,2,0,0,45,45,0,0
11535,16,Chevrolet,Pickups,16.0,78,Fatal Injury,1,0,2,0,0,43,45,0,-2
11536,21,GMC,Pickups,13.0,77,No Apparent Injury,1,0,1,0,0,55,55,2,0
11537,9,Toyota,Sedans,13.0,66,Fatal Injury,1,0,3,0,0,5,45,0,-40
11538,9,Ford,Pickups,18.0,76,Possible Injury,1,0,3,0,0,45,45,0,0
11539,15,Toyota,SUVs,6.0,67,Fatal Injury,1,0,1,1,0,45,45,0,0
11540,15,Toyota,SUVs,6.0,13,Possible Injury,1,0,1,1,0,45,45,0,0
11541,2,Ford,Pickups,12.0,48,Fatal Injury,0,0,1,0,0,35,45,2,-10
11542,15,Jeep,SUVs,4.0,23,Fatal Injury,1,0,2,0,0,70,70,0,0
11543,16,Ford,SUVs,16.0,18,Possible Injury,1,0,2,0,0,60,35,0,25
11544,3,Honda,Sedans,15.0,20,No Apparent Injury,1,0,1,0,0,55,55,2,0
11545,3,Honda,Sedans,15.0,17,No Apparent Injury,1,0,1,0,0,55,55,2,0
11546,11,Dodge,Pickups,15.0,59,Fatal Injury,0,0,1,0,0,55,55,0,0
11547,13,Ford,SUVs,23.0,74,Fatal Injury,0,0,1,0,1,35,55,0,-20
11548,21,Ford,SUVs,20.0,48,Fatal Injury,1,0,2,0,0,70,70,2,0
11549,15,Hyundai,Sedans,6.0,44,Fatal Injury,1,0,2,0,0,55,55,0,0
11550,15,Ford,Pickups,15.0,40,Suspected Minor Injury,1,0,2,0,0,55,55,0,0
11551,10,Honda,Sedans,11.0,19,Suspected Minor Injury,1,0,2,0,0,15,55,0,-40
11552,10,Honda,Sedans,11.0,19,Possible Injury,1,0,2,0,0,15,55,0,-40
11553,10,Honda,Sedans,11.0,18,Possible Injury,1,0,2,0,0,15,55,0,-40
11554,10,Honda,Sedans,11.0,3,Possible Injury,1,0,2,0,0,15,55,0,-40
11555,10,Ford,Pickups,11.0,65,Fatal Injury,0,0,2,0,1,60,55,0,5
11556,16,Chevrolet,Pickups,39.0,21,Fatal Injury,0,0,3,0,1,75,55,0,20
11557,16,Toyota,Sedans,3.0,56,Possible Injury,1,0,3,0,0,55,55,0,0
11558,16,Toyota,Sedans,3.0,12,Possible Injury,1,0,3,0,0,55,55,0,0
11559,22,Chevrolet,SUVs,15.0,36,Fatal Injury,0,2,1,1,0,60,25,2,35
11560,22,Chevrolet,SUVs,15.0,44,Suspected Serious Injury,1,0,1,1,0,60,25,2,35
11561,0,Ford,SUVs,12.0,35,No Apparent Injury,1,0,1,0,0,45,45,2,0
11562,6,Ford,Sedans,12.0,29,Possible Injury,1,0,2,0,0,55,55,2,0
11563,6,Ford,Sedans,12.0,26,Possible Injury,1,0,2,0,0,55,55,2,0
11564,17,Chevrolet,Pickups,12.0,68,Possible Injury,1,0,2,0,0,35,35,0,0
11565,17,Chevrolet,Pickups,12.0,64,Possible Injury,1,0,2,0,0,35,35,0,0
11566,15,Ford,Pickups,11.0,44,Fatal Injury,0,1,1,0,1,65,55,0,10
11567,1,Ford,SUVs,7.0,33,Fatal Injury,0,0,1,0,0,70,40,2,30
11568,18,Dodge,Pickups,24.0,28,Fatal Injury,0,0,1,0,0,70,45,0,25
11569,13,Ford,Pickups,19.0,63,Fatal Injury,0,0,2,0,0,25,40,0,-15
11570,13,Ford,Pickups,20.0,29,Possible Injury,1,0,2,0,0,40,40,0,0
11571,13,Ford,Pickups,20.0,19,Possible Injury,1,0,2,0,0,40,40,0,0
11572,0,Honda,Sedans,9.0,45,No Apparent Injury,1,0,1,0,0,60,60,2,0
11573,16,Toyota,Sedans,19.0,65,Fatal Injury,1,0,1,0,0,35,35,0,0
11574,18,Chevrolet,Sedans,11.0,61,Possible Injury,1,0,2,0,0,25,25,0,0
11575,19,Honda,Sedans,5.0,15,Fatal Injury,1,0,1,0,0,75,55,0,20
11576,22,BMW,Sedans,20.0,21,Fatal Injury,1,0,2,1,0,15,45,2,-30
11577,22,Chevrolet,Sedans,12.0,53,No Apparent Injury,1,0,2,1,0,45,45,2,0
11578,22,Chevrolet,Sedans,12.0,56,No Apparent Injury,1,0,2,1,0,45,45,2,0
11579,21,Ford,SUVs,25.0,45,Possible Injury,1,0,2,0,0,45,45,2,0
11580,21,Ford,SUVs,25.0,39,Fatal Injury,0,0,2,0,0,45,45,2,0
11581,21,Ford,SUVs,25.0,58,Fatal Injury,0,0,2,0,0,45,45,2,0
11582,3,Toyota,SUVs,22.0,65,Fatal Injury,1,0,1,0,0,55,55,2,0
11583,9,Ford,SUVs,8.0,22,Fatal Injury,1,0,2,0,0,55,55,0,0
11584,18,BMW,SUVs,23.0,24,Suspected Serious Injury,1,0,3,1,0,35,40,0,-5
11585,18,BMW,SUVs,23.0,23,Fatal Injury,0,2,3,1,0,35,40,0,-5
11586,18,Chevrolet,SUVs,4.0,41,No Apparent Injury,1,0,3,1,0,30,40,0,-10
11587,18,Chevrolet,SUVs,4.0,10,No Apparent Injury,1,0,3,1,0,30,40,0,-10
11588,18,Toyota,Sedans,16.0,20,No Apparent Injury,1,0,2,0,0,35,35,0,0
11589,6,BMW,SUVs,14.0,50,No Apparent Injury,1,0,1,0,0,35,35,2,0
11590,15,Honda,Sedans,5.0,28,Fatal Injury,0,0,2,0,0,60,70,0,-10
11591,6,Jeep,SUVs,6.0,26,No Apparent Injury,1,0,1,0,0,10,35,2,-25
11592,3,Toyota,Sedans,20.0,25,No Apparent Injury,1,0,1,0,0,25,30,2,-5
11593,7,Ford,Sedans,8.0,27,Fatal Injury,1,0,2,0,0,50,45,0,5
11594,7,Ford,Sedans,8.0,8,Suspected Serious Injury,1,0,2,0,0,50,45,0,5
11595,7,Ford,Sedans,8.0,7,Suspected Minor Injury,1,0,2,0,0,50,45,0,5
11596,11,Toyota,Sedans,13.0,71,Fatal Injury,1,0,2,0,0,45,45,0,0
11597,7,Chevrolet,Sedans,12.0,86,No Apparent Injury,1,0,2,0,0,10,35,0,-25
11598,8,Chevrolet,Pickups,8.0,43,Suspected Minor Injury,0,0,2,0,1,49,55,0,-6
11599,8,Chevrolet,Pickups,13.0,45,Fatal Injury,0,2,2,0,1,55,55,0,0
11600,8,Chevrolet,Pickups,13.0,47,No Apparent Injury,1,0,2,0,1,55,55,0,0
11601,8,Chevrolet,Pickups,13.0,47,No Apparent Injury,1,0,2,0,1,55,55,0,0
11602,4,Honda,Sedans,11.0,29,Suspected Minor Injury,1,0,1,0,0,70,70,2,0
11603,4,Honda,Sedans,11.0,24,Suspected Minor Injury,1,0,1,0,0,70,70,2,0
11604,4,Honda,Sedans,11.0,21,Suspected Minor Injury,0,0,1,0,0,70,70,2,0
11605,4,Honda,Sedans,11.0,29,Fatal Injury,0,0,1,0,0,70,70,2,0
11606,12,Chevrolet,Pickups,15.0,28,Suspected Minor Injury,1,0,2,0,0,88,45,0,43
11607,23,BMW,Sedans,4.0,39,Suspected Serious Injury,0,0,2,1,0,55,55,2,0
11608,23,Ford,Sedans,6.0,88,Fatal Injury,1,0,2,1,0,55,55,2,0
11609,7,GMC,Pickups,17.0,17,Suspected Minor Injury,1,0,2,0,1,55,45,0,10
11610,10,Toyota,Sedans,20.0,68,Fatal Injury,0,0,1,0,1,40,35,0,5
11611,12,Ford,SUVs,18.0,73,Fatal Injury,0,1,1,0,1,55,55,0,0
11612,13,GMC,Pickups,16.0,39,Possible Injury,1,0,5,0,0,15,60,0,-45
11613,13,GMC,Pickups,16.0,29,Possible Injury,1,0,5,0,0,15,60,0,-45
11614,2,Chevrolet,Sedans,7.0,21,Fatal Injury,1,0,1,0,0,72,40,2,32
11615,5,Ford,Pickups,17.0,69,Fatal Injury,0,0,1,0,0,70,55,2,15
11616,5,Ford,Pickups,17.0,42,Suspected Serious Injury,0,0,1,0,0,70,55,2,15
11617,1,Chevrolet,Pickups,12.0,21,Fatal Injury,0,0,1,0,0,58,35,2,23
11618,3,Chevrolet,SUVs,19.0,30,Fatal Injury,0,1,1,0,2,55,55,2,0
11619,17,Chevrolet,SUVs,17.0,16,No Apparent Injury,1,0,2,0,0,40,40,0,0
11620,21,BMW,Sedans,6.0,33,No Apparent Injury,1,0,1,0,0,55,55,2,0
11621,14,Ford,SUVs,4.0,75,Possible Injury,1,0,1,1,0,65,70,0,-5
11622,14,Ford,SUVs,4.0,56,Fatal Injury,1,0,1,1,0,65,70,0,-5
11623,5,Ford,Sedans,22.0,55,Suspected Minor Injury,1,0,2,0,0,55,55,2,0
11624,14,Chevrolet,Pickups,19.0,66,No Apparent Injury,1,0,2,0,0,40,45,0,-5
11625,16,Honda,SUVs,4.0,48,Possible Injury,1,0,3,0,0,25,35,0,-10
11626,16,Honda,SUVs,4.0,24,Possible Injury,1,0,3,0,0,25,35,0,-10
11627,16,Ford,Pickups,24.0,74,No Apparent Injury,1,0,3,0,0,10,35,0,-25
11628,16,Ford,Pickups,24.0,43,No Apparent Injury,1,0,3,0,0,10,35,0,-25
11629,16,Ford,Pickups,24.0,39,No Apparent Injury,0,0,3,0,0,10,35,0,-25
11630,1,Chevrolet,Pickups,16.0,30,Fatal Injury,0,0,1,0,1,85,35,2,50
11631,23,Chevrolet,SUVs,6.0,36,Suspected Serious Injury,1,0,2,0,0,45,45,2,0
11632,23,Chevrolet,Pickups,17.0,52,Fatal Injury,0,0,2,0,0,45,45,2,0
11633,2,Honda,Sedans,16.0,26,Fatal Injury,0,2,1,0,1,65,55,2,10
11634,2,Chevrolet,SUVs,16.0,24,No Apparent Injury,1,0,2,0,0,75,35,2,40
11635,5,GMC,SUVs,12.0,49,No Apparent Injury,1,0,4,0,0,50,60,2,-10
11636,5,GMC,SUVs,12.0,48,No Apparent Injury,1,0,4,0,0,50,60,2,-10
11637,5,Toyota,Sedans,10.0,56,No Apparent Injury,1,0,1,0,0,70,70,2,0
11640,6,Chevrolet,Sedans,11.0,69,Fatal Injury,1,0,1,0,0,45,45,1,0
11641,12,Chevrolet,Pickups,14.0,43,Fatal Injury,1,0,1,0,0,55,55,0,0
11642,16,Ford,SUVs,7.0,17,No Apparent Injury,1,0,1,0,0,55,55,0,0
11643,8,Toyota,Pickups,11.0,20,No Apparent Injury,1,0,2,0,0,65,60,0,5
11644,6,GMC,Pickups,14.0,88,No Apparent Injury,1,0,1,0,0,30,30,2,0
11645,20,Chevrolet,Pickups,15.0,52,Fatal Injury,0,1,1,0,1,55,55,2,0
11646,0,Hyundai,SUVs,14.0,57,No Apparent Injury,1,0,2,0,0,60,60,2,0
11647,0,Ford,SUVs,3.0,30,Fatal Injury,0,1,2,0,1,90,60,2,30
11648,0,Ford,SUVs,3.0,28,Possible Injury,1,0,2,0,1,90,60,2,30
11649,6,Chevrolet,Sedans,6.0,42,Suspected Serious Injury,1,0,2,0,0,45,45,0,0
11650,6,Honda,Sedans,6.0,25,Fatal Injury,0,0,2,0,0,45,45,0,0
11651,11,Jeep,SUVs,15.0,28,Fatal Injury,1,0,2,0,1,55,55,0,0
11652,18,Dodge,Pickups,14.0,46,Fatal Injury,1,0,1,1,0,65,55,1,10
11653,18,Dodge,Pickups,14.0,39,Suspected Minor Injury,1,0,1,1,0,65,55,1,10
11654,21,Chevrolet,Pickups,12.0,61,Fatal Injury,1,0,1,0,0,55,55,2,0
11655,19,GMC,Pickups,15.0,60,Fatal Injury,0,0,1,1,0,45,45,0,0
11656,2,Chevrolet,Pickups,8.0,22,Suspected Serious Injury,0,0,1,1,2,60,55,2,5
11657,2,Chevrolet,Pickups,8.0,19,Possible Injury,0,0,1,1,2,60,55,2,5
11658,2,Chevrolet,Pickups,8.0,23,Fatal Injury,1,0,1,1,2,60,55,2,5
11659,6,Ford,Pickups,17.0,30,Fatal Injury,0,1,1,1,1,65,55,2,10
11660,7,Dodge,Pickups,23.0,42,Fatal Injury,0,0,1,1,0,70,70,0,0
11661,7,GMC,Pickups,24.0,58,Fatal Injury,1,0,3,0,0,65,65,0,0
11662,7,Honda,SUVs,2.0,64,No Apparent Injury,1,0,3,0,0,50,65,0,-15
11663,5,Toyota,Pickups,1.0,84,Suspected Minor Injury,1,0,2,0,0,60,60,2,0
11664,17,Honda,Sedans,6.0,39,Suspected Serious Injury,1,0,2,0,0,5,55,0,-50
11665,11,Toyota,Sedans,17.0,60,Suspected Serious Injury,1,0,3,0,0,55,55,0,0
11666,11,Toyota,Sedans,17.0,86,Suspected Serious Injury,1,0,3,0,0,55,55,0,0
11667,11,Hyundai,SUVs,6.0,71,Fatal Injury,0,1,3,0,0,80,55,0,25
11668,23,Ford,Pickups,29.0,21,No Apparent Injury,1,0,2,0,0,5,25,2,-20
11669,23,Jeep,SUVs,1.0,45,Possible Injury,1,0,3,0,0,0,40,2,-40
11670,9,Chevrolet,Sedans,9.0,27,No Apparent Injury,1,0,3,0,0,15,35,0,-20
11671,11,BMW,Sedans,1.0,56,Suspected Minor Injury,1,0,2,0,0,25,50,0,-25
11672,11,BMW,Sedans,1.0,53,Suspected Minor Injury,1,0,2,0,0,25,50,0,-25
11673,16,Dodge,SUVs,6.0,77,Possible Injury,1,0,2,0,1,25,55,0,-30
11674,16,BMW,Pickups,19.0,76,Fatal Injury,0,0,2,0,0,50,55,0,-5
11675,16,BMW,Pickups,19.0,28,No Apparent Injury,0,0,2,0,0,50,55,0,-5
11676,16,BMW,Pickups,19.0,12,Possible Injury,0,0,2,0,0,50,55,0,-5
11677,16,BMW,Pickups,19.0,10,Possible Injury,0,0,2,0,0,50,55,0,-5
11678,13,Dodge,Pickups,20.0,55,Fatal Injury,1,0,1,0,2,45,45,0,0
11679,7,Chevrolet,SUVs,12.0,69,No Apparent Injury,1,0,1,0,0,45,45,0,0
11680,8,Chevrolet,SUVs,6.0,60,No Apparent Injury,1,0,2,0,0,55,45,0,10
11681,17,Ford,SUVs,15.0,17,Fatal Injury,0,1,1,0,1,60,45,0,15
11682,17,Ford,SUVs,15.0,14,Suspected Serious Injury,0,1,1,0,1,60,45,0,15
11683,17,Ford,SUVs,15.0,17,No Apparent Injury,1,0,1,0,1,60,45,0,15
11684,17,Ford,SUVs,15.0,21,Possible Injury,1,0,1,0,1,60,45,0,15
11685,9,Toyota,SUVs,11.0,73,Fatal Injury,1,0,1,0,1,60,60,0,0
11686,5,Chevrolet,Pickups,14.0,40,Fatal Injury,0,0,1,0,1,50,30,2,20
11687,13,Toyota,SUVs,17.0,18,Suspected Minor Injury,1,0,1,0,2,65,50,0,15
11688,13,Toyota,SUVs,17.0,38,Fatal Injury,1,0,1,0,2,65,50,0,15
11689,17,Chevrolet,SUVs,9.0,71,No Apparent Injury,1,0,2,0,0,20,45,0,-25
11690,17,Chevrolet,SUVs,9.0,69,No Apparent Injury,1,0,2,0,0,20,45,0,-25
11691,6,Jeep,SUVs,12.0,26,No Apparent Injury,1,0,2,1,0,50,45,2,5
11692,16,Toyota,Sedans,17.0,51,Fatal Injury,1,0,2,0,0,55,55,0,0
11693,16,Ford,Pickups,19.0,29,Suspected Serious Injury,1,0,2,0,0,55,55,0,0
11694,21,Ford,SUVs,2.0,24,Fatal Injury,1,0,1,1,0,80,55,2,25
11695,21,Toyota,SUVs,34.0,56,Fatal Injury,0,1,1,0,1,45,45,2,0
11696,22,Toyota,Sedans,13.0,29,Fatal Injury,0,0,2,0,0,70,35,2,35
11697,13,BMW,Sedans,18.0,50,No Apparent Injury,1,0,1,0,0,45,45,0,0
11698,22,Honda,Sedans,8.0,26,Fatal Injury,1,0,2,0,0,70,40,2,30
11699,22,Chevrolet,SUVs,8.0,57,Possible Injury,1,0,2,0,0,40,40,2,0
11700,22,Chevrolet,SUVs,8.0,89,Fatal Injury,1,0,2,0,0,40,40,2,0
11701,20,BMW,Sedans,16.0,60,Possible Injury,1,0,2,0,0,20,35,2,-15
11702,6,BMW,Pickups,33.0,50,No Apparent Injury,1,0,2,0,0,45,45,2,0
11703,10,Chevrolet,Pickups,12.0,68,Suspected Serious Injury,1,0,3,0,0,55,55,0,0
11704,10,Honda,Sedans,19.0,32,No Apparent Injury,1,0,3,0,0,55,55,0,0
11705,22,Ford,SUVs,18.0,58,Fatal Injury,1,0,2,0,0,70,70,2,0
11706,22,GMC,Pickups,3.0,28,Suspected Serious Injury,1,0,2,0,0,70,70,2,0
11707,19,Chevrolet,Sedans,18.0,46,Fatal Injury,1,0,2,0,0,42,45,1,-3
11708,19,Honda,Pickups,13.0,79,Suspected Serious Injury,1,0,2,0,0,44,45,1,-1
11709,22,Ford,Pickups,8.0,76,Fatal Injury,0,0,1,0,0,35,55,2,-20
11710,19,BMW,SUVs,14.0,32,Fatal Injury,0,1,1,0,1,40,40,2,0
11711,21,Ford,SUVs,8.0,20,Possible Injury,1,0,2,0,0,55,55,2,0
11712,21,Ford,SUVs,8.0,21,Possible Injury,1,0,2,0,0,55,55,2,0
11713,22,Toyota,Sedans,13.0,25,Fatal Injury,0,0,1,0,1,55,45,2,10
11714,11,Chevrolet,Pickups,8.0,24,Fatal Injury,1,0,1,0,0,70,45,0,25
11715,11,Chevrolet,Pickups,8.0,20,Suspected Minor Injury,1,0,1,0,0,70,45,0,25
11716,17,Chevrolet,SUVs,3.0,81,Fatal Injury,1,0,2,0,0,3,45,0,-42
11717,17,Chevrolet,SUVs,3.0,52,Suspected Minor Injury,1,0,2,0,0,3,45,0,-42
11718,13,Toyota,SUVs,11.0,23,No Apparent Injury,1,0,2,0,0,5,45,0,-40
11719,15,Chevrolet,Pickups,14.0,18,Fatal Injury,0,0,1,0,0,50,30,0,20
11720,23,Ford,Pickups,14.0,56,Fatal Injury,0,1,1,0,2,45,45,2,0
11721,2,Honda,Sedans,14.0,31,Fatal Injury,1,0,3,0,0,60,60,2,0
11722,19,Ford,Pickups,22.0,44,Suspected Minor Injury,1,0,2,0,0,25,55,2,-30
11723,19,Ford,Pickups,22.0,18,Suspected Minor Injury,1,0,2,0,0,25,55,2,-30
11724,19,Ford,Pickups,22.0,12,No Apparent Injury,1,0,2,0,0,25,55,2,-30
11725,19,Ford,Pickups,22.0,18,No Apparent Injury,1,0,2,0,0,25,55,2,-30
11726,19,Jeep,SUVs,2.0,38,No Apparent Injury,1,0,2,0,0,30,60,2,-30
11727,19,Jeep,SUVs,2.0,39,No Apparent Injury,1,0,2,0,0,30,60,2,-30
11728,19,Hyundai,Sedans,2.0,28,No Apparent Injury,0,0,2,0,0,10,60,2,-50
11729,19,Hyundai,Sedans,2.0,27,No Apparent Injury,1,0,2,0,0,10,60,2,-50
11730,19,Toyota,Pickups,14.0,48,No Apparent Injury,1,0,1,0,0,45,45,2,0
11731,19,Toyota,Pickups,14.0,42,No Apparent Injury,1,0,1,0,0,45,45,2,0
11732,6,Ford,Pickups,16.0,22,Fatal Injury,0,1,1,1,2,60,40,1,20
11733,10,Dodge,Pickups,14.0,34,No Apparent Injury,1,0,1,1,0,25,40,0,-15
11734,4,BMW,Sedans,11.0,42,Fatal Injury,1,0,2,1,0,45,45,2,0
11735,4,Chevrolet,SUVs,18.0,20,Suspected Minor Injury,1,0,2,1,0,55,45,2,10
11736,17,Honda,SUVs,14.0,50,Possible Injury,1,0,1,0,0,70,70,0,0
11737,17,Honda,SUVs,14.0,14,Possible Injury,1,0,1,0,0,70,70,0,0
11738,17,Honda,SUVs,14.0,13,Possible Injury,1,0,1,0,0,70,70,0,0
11739,17,Honda,SUVs,14.0,15,Possible Injury,1,0,1,0,0,70,70,0,0
11740,5,Chevrolet,Pickups,2.0,22,No Apparent Injury,1,0,1,0,0,55,55,2,0
11741,6,Chevrolet,Pickups,8.0,69,No Apparent Injury,1,0,2,0,0,55,55,2,0
11742,18,Hyundai,SUVs,9.0,60,No Apparent Injury,1,0,2,0,0,45,70,0,-25
11743,17,Honda,Sedans,4.0,41,No Apparent Injury,1,0,5,0,0,60,60,0,0
11744,17,Toyota,SUVs,12.0,56,No Apparent Injury,1,0,5,0,0,25,60,0,-35
11745,23,Jeep,SUVs,22.0,19,Possible Injury,1,0,1,0,2,65,55,2,10
11746,23,Jeep,SUVs,22.0,17,Fatal Injury,0,1,1,0,2,65,55,2,10
11747,23,Jeep,SUVs,22.0,20,Possible Injury,1,0,1,0,2,65,55,2,10
11748,23,Jeep,SUVs,22.0,13,Suspected Serious Injury,1,0,1,0,2,65,55,2,10
11749,2,BMW,Sedans,9.0,23,Fatal Injury,0,0,1,0,0,55,35,2,20
11752,13,Chevrolet,SUVs,3.0,70,Suspected Minor Injury,1,0,2,0,0,60,60,0,0
11753,22,Hyundai,Sedans,5.0,43,Fatal Injury,0,2,1,0,2,70,45,2,25
11754,18,Ford,Sedans,15.0,28,Fatal Injury,0,0,1,0,2,70,55,2,15
11755,18,Ford,Sedans,15.0,31,Suspected Serious Injury,0,0,1,0,2,70,55,2,15
11756,20,Chevrolet,Sedans,6.0,54,Fatal Injury,0,0,1,0,2,55,55,2,0
11757,9,Honda,Sedans,19.0,58,Fatal Injury,0,0,1,0,0,45,45,0,0
11758,1,Chevrolet,Pickups,18.0,45,Fatal Injury,0,0,1,0,0,55,55,2,0
11759,10,Chevrolet,Pickups,26.0,56,Suspected Serious Injury,1,0,3,0,0,50,60,0,-10
11760,5,Toyota,Pickups,13.0,68,Fatal Injury,0,0,1,0,0,55,55,2,0
11761,17,BMW,Sedans,6.0,40,No Apparent Injury,1,0,1,0,0,50,60,0,-10
11762,5,Ford,Pickups,14.0,71,Fatal Injury,1,0,1,0,1,70,70,2,0
11763,6,Chevrolet,SUVs,17.0,57,Possible Injury,1,0,2,0,0,10,45,2,-35
11764,7,Ford,Sedans,20.0,33,Fatal Injury,0,0,2,0,0,40,55,2,-15
11765,7,Ford,Sedans,20.0,26,Fatal Injury,0,1,2,0,0,40,55,2,-15
11766,17,Ford,SUVs,9.0,68,Fatal Injury,0,0,1,0,0,70,70,0,0
11767,18,GMC,SUVs,15.0,81,Fatal Injury,1,0,2,0,0,40,40,1,0
11768,18,Ford,Pickups,22.0,75,Fatal Injury,0,0,2,0,0,38,40,1,-2
11769,23,BMW,Sedans,7.0,24,No Apparent Injury,1,0,2,0,0,55,55,2,0
11770,6,Honda,Sedans,10.0,26,Fatal Injury,1,0,2,1,0,45,45,2,0
11771,6,Honda,Sedans,10.0,28,Suspected Serious Injury,1,0,2,1,0,45,45,2,0
11772,6,Toyota,Pickups,11.0,49,No Apparent Injury,1,0,2,1,0,45,45,2,0
11773,14,Ford,Pickups,14.0,18,Possible Injury,0,0,3,1,0,45,45,0,0
11774,14,Ford,Pickups,14.0,17,Possible Injury,0,0,3,1,0,45,45,0,0
11775,14,Ford,Pickups,14.0,17,Possible Injury,0,0,3,1,0,45,45,0,0
11776,18,Ford,Pickups,19.0,72,Fatal Injury,0,2,2,1,1,15,55,1,-40
11777,1,Chevrolet,SUVs,17.0,25,Fatal Injury,0,0,1,1,2,65,55,2,10
11778,10,Toyota,Sedans,15.0,76,Fatal Injury,0,0,1,0,0,40,35,0,5
11779,8,Dodge,Pickups,5.0,38,Fatal Injury,0,0,2,0,0,60,55,0,5
11780,17,Chevrolet,Pickups,16.0,45,Fatal Injury,1,0,1,0,0,70,55,0,15
11781,17,Chevrolet,Pickups,16.0,20,Suspected Serious Injury,1,0,1,0,0,70,55,0,15
11782,17,Chevrolet,Pickups,16.0,22,Suspected Serious Injury,1,0,1,0,0,70,55,0,15
11783,23,Chevrolet,Pickups,20.0,25,Fatal Injury,0,0,2,0,0,55,55,2,0
11784,23,Chevrolet,Pickups,19.0,25,Suspected Minor Injury,1,0,2,0,0,55,55,2,0
11785,7,Dodge,Sedans,11.0,26,No Apparent Injury,1,0,1,0,0,40,25,1,15
11786,23,Ford,Pickups,22.0,52,No Apparent Injury,1,0,2,0,0,45,45,2,0
11787,6,BMW,Sedans,22.0,37,Fatal Injury,0,0,2,0,0,55,55,2,0
11788,2,Honda,Sedans,9.0,35,Fatal Injury,0,0,2,1,0,80,60,2,20
11789,9,BMW,SUVs,13.0,35,Fatal Injury,0,1,1,0,1,60,60,0,0
11790,10,Jeep,SUVs,5.0,54,No Apparent Injury,1,0,3,1,0,35,60,0,-25
11791,10,Jeep,SUVs,5.0,53,No Apparent Injury,1,0,3,1,0,35,60,0,-25
11792,2,Honda,Sedans,11.0,31,Fatal Injury,1,0,1,1,0,60,50,2,10
11793,21,Chevrolet,Sedans,6.0,33,No Apparent Injury,1,0,1,0,0,45,55,0,-10
11794,5,Honda,SUVs,2.0,50,Suspected Minor Injury,1,0,2,1,0,50,55,1,-5
11795,13,Ford,Pickups,16.0,53,No Apparent Injury,1,0,3,0,0,45,55,0,-10
11796,13,Ford,Pickups,16.0,21,No Apparent Injury,1,0,3,0,0,45,55,0,-10
11797,13,Ford,Pickups,25.0,17,No Apparent Injury,0,0,3,0,0,55,55,0,0
11798,2,Dodge,Sedans,5.0,30,No Apparent Injury,1,0,1,0,0,40,40,2,0
11799,17,Chevrolet,Pickups,12.0,22,No Apparent Injury,1,0,4,1,0,40,40,2,0
11800,17,Chevrolet,Pickups,12.0,21,No Apparent Injury,1,0,4,1,0,40,40,2,0
11801,17,Honda,Sedans,6.0,20,No Apparent Injury,1,0,4,1,0,40,40,2,0
11802,23,Dodge,Pickups,22.0,52,No Apparent Injury,1,0,2,0,0,35,35,2,0
11803,23,Dodge,Pickups,22.0,19,No Apparent Injury,1,0,2,0,0,35,35,2,0
11804,16,Toyota,Sedans,16.0,82,Fatal Injury,1,0,2,0,0,3,35,0,-32
11805,18,Chevrolet,Pickups,1.0,66,Suspected Minor Injury,1,0,2,0,0,10,35,0,-25
11806,15,Honda,Sedans,4.0,33,No Apparent Injury,1,0,2,0,0,15,45,0,-30
11807,15,Honda,Sedans,4.0,8,No Apparent Injury,1,0,2,0,0,15,45,0,-30
